game_id,team_code,flavor,Starters,Basic Box Score Stats_MP,Basic Box Score Stats_FG,Basic Box Score Stats_FGA,Basic Box Score Stats_FG%,Basic Box Score Stats_3P,Basic Box Score Stats_3PA,Basic Box Score Stats_3P%,Basic Box Score Stats_FT,Basic Box Score Stats_FTA,Basic Box Score Stats_FT%,Basic Box Score Stats_ORB,Basic Box Score Stats_DRB,Basic Box Score Stats_TRB,Basic Box Score Stats_AST,Basic Box Score Stats_STL,Basic Box Score Stats_BLK,Basic Box Score Stats_TOV,Basic Box Score Stats_PF,Basic Box Score Stats_PTS,Basic Box Score Stats_GmSc,Basic Box Score Stats_+/-
202503060LAL,LAL,basic,LeBron James,43:53,11,23,.478,2,8,.250,7,8,.875,1,11,12,8,0,1,1,3,31,27.0,+4
202503060LAL,LAL,basic,Luka DonÄiÄ,43:15,9,23,.391,4,12,.333,10,12,.833,0,7,7,12,4,0,5,5,32,26.2,+16
202503060LAL,LAL,basic,Dorian Finney-Smith,37:51,1,5,.200,0,3,.000,0,0,,4,1,5,0,1,0,2,1,2,0.6,+12
202503060LAL,LAL,basic,Jaxson Hayes,33:30,3,5,.600,0,0,,2,2,1.000,1,4,5,3,0,2,2,6,8,6.7,+5
202503060LAL,LAL,basic,Austin Reaves,31:59,2,13,.154,1,7,.143,3,4,.750,2,4,6,0,0,0,2,3,8,-1.3,-7
202503060LAL,LAL,basic,Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
202503060LAL,LAL,basic,Gabe Vincent,23:50,4,5,.800,4,4,1.000,0,0,,0,1,1,1,0,0,1,3,12,8.9,+4
202503060LAL,LAL,basic,Dalton Knecht,20:33,4,8,.500,3,7,.429,0,0,,1,3,4,1,0,0,1,0,11,8.3,-1
202503060LAL,LAL,basic,Jarred Vanderbilt,16:44,1,3,.333,0,1,.000,0,0,,2,3,5,0,2,1,0,3,2,4.1,-11
202503060LAL,LAL,basic,Trey Jemison,13:25,3,4,.750,0,0,,1,2,.500,1,3,4,0,0,0,2,4,7,3.0,-2
202503060LAL,LAL,basic,Bronny James,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
202503060LAL,LAL,basic,Alex Len,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
202503060LAL,LAL,basic,Shake Milton,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
202503060LAL,LAL,basic,Cam Reddish,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
202503060LAL,LAL,basic,Team Totals,265,38,89,.427,14,42,.333,23,28,.821,12,37,49,25,7,4,17,28,113,,
