game_id,team_code,flavor,Starters,Basic Box Score Stats_MP,Basic Box Score Stats_FG,Basic Box Score Stats_FGA,Basic Box Score Stats_FG%,Basic Box Score Stats_3P,Basic Box Score Stats_3PA,Basic Box Score Stats_3P%,Basic Box Score Stats_FT,Basic Box Score Stats_FTA,Basic Box Score Stats_FT%,Basic Box Score Stats_ORB,Basic Box Score Stats_DRB,Basic Box Score Stats_TRB,Basic Box Score Stats_AST,Basic Box Score Stats_STL,Basic Box Score Stats_BLK,Basic Box Score Stats_TOV,Basic Box Score Stats_PF,Basic Box Score Stats_PTS,Basic Box Score Stats_GmSc,Basic Box Score Stats_+/-
202503020LAL,LAL,basic,Luka DonÄiÄ,36:58,9,17,.529,5,12,.417,6,9,.667,0,6,6,9,2,0,6,2,29,22.8,+19
202503020LAL,LAL,basic,Dorian Finney-Smith,36:52,4,9,.444,2,5,.400,1,2,.500,1,3,4,0,1,0,0,0,11,8.5,+24
202503020LAL,LAL,basic,LeBron James,35:32,6,17,.353,1,6,.167,4,4,1.000,1,4,5,9,2,1,8,2,17,9.6,-5
202503020LAL,LAL,basic,Gabe Vincent,30:30,3,10,.300,3,6,.500,0,0,,0,3,3,2,1,1,0,3,9,6.0,+2
202503020LAL,LAL,basic,Jaxson Hayes,26:04,2,2,1.000,0,0,,2,3,.667,2,5,7,0,0,2,2,2,6,6.5,+11
202503020LAL,LAL,basic,Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
202503020LAL,LAL,basic,Dalton Knecht,24:56,7,10,.700,5,8,.625,0,0,,1,3,4,0,2,0,0,0,19,18.4,-13
202503020LAL,LAL,basic,Jarred Vanderbilt,22:23,4,7,.571,0,3,.000,0,0,,5,4,9,1,0,2,0,1,8,11.1,+10
202503020LAL,LAL,basic,Trey Jemison,18:16,1,2,.500,0,0,,1,2,.500,1,1,2,0,0,0,0,5,3,0.6,-2
202503020LAL,LAL,basic,Shake Milton,8:29,2,3,.667,2,2,1.000,0,0,,0,1,1,0,0,0,0,1,6,4.6,-16
202503020LAL,LAL,basic,Bronny James,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
202503020LAL,LAL,basic,Alex Len,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
202503020LAL,LAL,basic,Markieff Morris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
202503020LAL,LAL,basic,Cam Reddish,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
202503020LAL,LAL,basic,Team Totals,240,38,77,.494,18,42,.429,14,20,.700,11,30,41,21,8,6,17,16,108,,
